family,date,contract,feature,side,pnl,cum_pnl
quarterly,2015-09-02,CLZ2015-CLH2016,rsi_div_14,1.0,-0.01,15.549999999999946
quarterly,2015-09-10,CLH2016-CLM2016,rsi_div_14,1.0,0.499999999999998,16.049999999999944
quarterly,2015-09-10,CLF2016-CLJ2016,rsi_div_14,1.0,0.8000000000000023,16.849999999999945
quarterly,2015-09-11,CLJ2016-CLN2016,rsi_div_14,1.0,0.3200000000000054,17.16999999999995
quarterly,2015-09-13,CLK2016-CLQ2016,rsi_div_14,1.0,0.08000000000000342,17.24999999999995
quarterly,2015-09-18,CLG2016-CLK2016,rsi_div_14,1.0,-0.28000000000001024,16.96999999999994
quarterly,2015-10-05,CLZ2015-CLH2016,rsi_div_14,1.0,-0.5100000000000071,16.45999999999993
quarterly,2015-10-05,CLM2016-CLU2016,rsi_div_14,1.0,-0.3200000000000023,16.139999999999926
quarterly,2015-10-13,CLH2016-CLM2016,rsi_div_14,1.0,-0.14999999999999347,15.989999999999933
quarterly,2015-10-13,CLF2016-CLJ2016,rsi_div_14,1.0,-0.6399999999999955,15.349999999999937
quarterly,2015-10-20,CLK2016-CLQ2016,rsi_div_14,1.0,-1.9897278269453977e-15,15.349999999999936
quarterly,2015-10-21,CLJ2016-CLN2016,rsi_div_14,1.0,-0.009999999999992895,15.339999999999943
quarterly,2015-12-30,CLU2016-CLZ2016,rsi_div_14,1.0,-0.13000000000000456,15.209999999999939
quarterly,2016-01-04,CLQ2016-CLX2016,rsi_div_14,1.0,-0.9199999999999966,14.289999999999942
quarterly,2016-01-25,CLN2016-CLV2016,rsi_div_14,1.0,-0.18999999999999972,14.099999999999943
quarterly,2016-02-03,CLU2016-CLZ2016,rsi_div_14,1.0,0.4000000000000037,14.499999999999947
quarterly,2016-02-05,CLV2016-CLF2017,rsi_div_14,1.0,0.2499999999999909,14.749999999999938
quarterly,2016-02-11,CLQ2016-CLX2016,rsi_div_14,1.0,1.3700000000000025,16.11999999999994
quarterly,2016-03-28,CLM2016-CLU2016,rsi_div_14,1.0,-0.0999999999999892,16.01999999999995
quarterly,2016-03-29,CLU2016-CLZ2016,rsi_div_14,1.0,0.15000000000000369,16.169999999999952
quarterly,2016-03-30,CLV2016-CLF2017,rsi_div_14,1.0,0.21999999999999686,16.389999999999947
quarterly,2016-03-30,CLN2016-CLV2016,rsi_div_14,1.0,0.6899999999999957,17.07999999999994
quarterly,2016-03-30,CLQ2016-CLX2016,rsi_div_14,1.0,0.5900000000000014,17.66999999999994
quarterly,2016-04-11,CLX2016-CLG2017,rsi_div_14,1.0,-0.14000000000000257,17.529999999999937
quarterly,2016-05-05,CLZ2016-CLH2017,rsi_div_14,1.0,-0.1599999999999986,17.369999999999937
quarterly,2016-08-24,CLZ2016-CLH2017,rsi_div_14,1.0,-0.20999999999999575,17.15999999999994
quarterly,2016-08-25,CLX2016-CLG2017,rsi_div_14,1.0,0.010000000000003126,17.16999999999994
quarterly,2016-09-27,CLZ2016-CLH2017,rsi_div_14,1.0,-0.06999999999999516,17.099999999999945
quarterly,2017-09-14,CLH2018-CLM2018,rsi_div_14,-1.0,-0.14000000000000257,16.95999999999994
quarterly,2017-09-18,CLF2018-CLJ2018,rsi_div_14,-1.0,-0.1799999999999946,16.779999999999944
quarterly,2017-12-11,CLH2018-CLM2018,rsi_div_14,-1.0,-0.37999999999999745,16.399999999999945
quarterly,2017-12-12,CLU2018-CLZ2018,rsi_div_14,-1.0,0.04000000000000426,16.439999999999948
quarterly,2017-12-14,CLG2018-CLK2018,rsi_div_14,-1.0,-0.26,16.179999999999946
quarterly,2017-12-15,CLJ2018-CLN2018,rsi_div_14,-1.0,-0.22999999999999887,15.949999999999948
quarterly,2017-12-15,CLK2018-CLQ2018,rsi_div_14,-1.0,-0.2700000000000051,15.679999999999943
quarterly,2017-12-26,CLM2018-CLU2018,rsi_div_14,-1.0,-0.3200000000000023,15.35999999999994
quarterly,2017-12-26,CLN2018-CLV2018,rsi_div_14,-1.0,-0.37000000000000655,14.989999999999934
quarterly,2018-02-11,CLU2018-CLZ2018,rsi_div_14,-1.0,0.039999999999997156,15.029999999999932
quarterly,2018-02-23,CLK2018-CLQ2018,rsi_div_14,-1.0,0.18999999999999573,15.219999999999928
quarterly,2018-02-26,CLQ2018-CLX2018,rsi_div_14,-1.0,-0.12999999999999035,15.089999999999938
quarterly,2018-03-07,CLN2018-CLV2018,rsi_div_14,-1.0,0.3399999999999943,15.429999999999932
quarterly,2018-03-16,CLM2018-CLU2018,rsi_div_14,-1.0,-0.06999999999999516,15.359999999999937
quarterly,2018-03-16,CLU2018-CLZ2018,rsi_div_14,-1.0,-0.29000000000000115,15.069999999999936
quarterly,2018-05-18,CLU2018-CLZ2018,rsi_div_14,-1.0,0.6600000000000017,15.729999999999938
quarterly,2018-05-18,CLQ2018-CLX2018,rsi_div_14,-1.0,0.13999999999999146,15.86999999999993
quarterly,2018-05-21,CLN2018-CLV2018,rsi_div_14,-1.0,0.4200000000000068,16.289999999999935
quarterly,2018-05-21,CLV2018-CLF2019,rsi_div_14,-1.0,0.7700000000000082,17.059999999999942
quarterly,2018-05-21,CLZ2018-CLH2019,rsi_div_14,-1.0,0.3100000000000003,17.36999999999994
quarterly,2018-06-17,CLQ2018-CLX2018,rsi_div_14,-1.0,-1.8399999999999983,15.529999999999943
quarterly,2018-06-18,CLU2018-CLZ2018,rsi_div_14,-1.0,-1.3299999999999932,14.19999999999995
quarterly,2018-06-21,CLH2019-CLM2019,rsi_div_14,-1.0,0.3100000000000003,14.50999999999995
quarterly,2018-06-24,CLX2018-CLG2019,rsi_div_14,-1.0,0.6800000000000119,15.189999999999962
