family,group,feature,horizon,n_vintages,n_folds,n_obs_test,ic_mean,ic_std,ic_t,ic_ci_low,ic_ci_high,gross_spread,net_spread,monotonicity,bucket_profile,bucket_edges,p_reversion,p_continuation,n_trades,win_rate,avg_pnl,sharpe,mfe_mean,mae_mean,confidence,sign_consistency,ic_p,ic_q,sig_fdr
calendars,ALL,macd_hist,20,20,16,198173,0.04879438424062657,0.13314898909965825,1.465858196012449,-0.016448620418205967,0.11403738889945911,-0.11416887836365187,-0.12416887836365187,0.7,"[0.0016, 0.0914, 0.1224, 0.1517, 0.1158]","[-1.7997, -0.039, -0.0082, 0.0084, 0.0382, 2.6589]",0.48375808960016053,0.5162419103998395,6803,0.4947817139497281,0.03848155225635752,0.11707454347045436,1.0168043510216083,-0.9798926943995298,28.288491501994624,0.6875,0.16333491139251086,0.35457629005811403,False
calendars,ALL,macd_hist,25,20,16,190590,0.05198212046998053,0.17002844718595908,1.2229040805890088,-0.03133181865113942,0.13529605959110047,-0.08125087990955993,-0.09125087990955992,0.7,"[0.0418, 0.1026, 0.1595, 0.2219, 0.123]","[-1.7997, -0.0377, -0.008, 0.0082, 0.0372, 2.6589]",0.4932524145131819,0.5067475854868181,5610,0.5005347593582887,-0.00019073083778962463,-0.19914245890996438,1.0888021390374332,-1.0777664884135474,19.30901179877382,0.5625,0.24023233330702282,0.42963105703255705,False
calendars,ALL,macd_hist,30,20,16,183238,0.06322850484771234,0.18956118540515213,1.3342078382253846,-0.0296564760008122,0.15611348569623687,-0.13119708909189506,-0.14119708909189507,0.7,"[0.0385, 0.1208, 0.2182, 0.2656, 0.1697]","[-1.5554, -0.0363, -0.0077, 0.0082, 0.0364, 2.6589]",0.49946284082409736,0.5005371591759027,4674,0.4833119383825417,0.029225502781343643,0.301394943380632,1.2217586649550707,-1.10808729139923,21.06643955092712,0.5625,0.20203863217290802,0.3869681764741527,False
calendars,ALL,level_z,20,13,10,199916,-0.23634288354097363,0.1685439511755194,-4.43434377531048,-0.3408075067665092,-0.13187826031543803,1.4476538200185367,1.4376538200185367,-0.9999999999999999,"[1.101, 0.5135, 0.4075, 0.2469, -0.3467]","[-12.3725, -0.5394, -0.0174, 0.3977, 0.925, 39.6264]",0.5388570428390146,0.4611429571609854,6207,0.4588367971644917,-0.2596713388110198,-1.3539722135709469,0.9986080231996132,-1.3048106975994842,76.92307692307693,1.0,0.0016368331455904653,0.02438316961707176,True
calendars,ALL,level_z,25,13,10,192474,-0.25415469465065677,0.18470780585636865,-4.3512384839093485,-0.36863777880184606,-0.13967161049946747,1.6062026871417288,1.5962026871417287,-0.9999999999999999,"[1.1895, 0.6081, 0.5014, 0.3234, -0.4167]","[-12.3725, -0.5432, -0.0218, 0.3941, 0.9209, 39.6264]",0.5335215163469823,0.4664784836530177,5013,0.46858168761220825,-0.2463375224416517,-0.8825485787532962,1.1654558148813086,-1.3981966886096149,76.92307692307693,1.0,0.0018469142052820482,0.02493334177130765,True
calendars,ALL,level_z,30,13,10,185324,-0.2693104699198713,0.1949593578103086,-4.368266762068841,-0.39014753180135653,-0.14847340803838605,1.8985866760118248,1.8885866760118248,-0.9999999999999999,"[1.4305, 0.6656, 0.6081, 0.381, -0.4681]","[-12.3725, -0.5473, -0.0248, 0.3911, 0.9154, 39.6264]",0.5311506563280819,0.4688493436719181,4236,0.4771010387157696,-0.28113078375826245,-1.2392905049051468,1.192573182247403,-1.564105288007554,69.23076923076924,0.9,0.0018016317297187183,0.02493334177130765,True
calendars,ALL,level_pct,20,13,10,130837,-0.21904011012830066,0.18002630667685052,-3.847580166063676,-0.33062157102627854,-0.10745864923032278,1.1092656695599812,1.0992656695599812,-0.7,"[0.6917, 0.3911, 0.7346, 0.3264, -0.4176]","[0.0, 0.3333, 0.5, 0.6667, 0.8333, 1.0]",0.573095401509952,0.426904598490048,3318,0.5030138637733574,-4.219409282694871e-05,0.0818136156182175,1.3797317661241715,-1.5203465943339363,76.92307692307693,1.0,0.003920796549575094,0.04234460273541101,True
calendars,ALL,level_pct,25,13,10,126008,-0.23565178202105375,0.19316814197481535,-3.8577601784936317,-0.35537863682559945,-0.11592492721650804,1.2533920671380023,1.2433920671380023,-0.7,"[0.7544, 0.4681, 0.8106, 0.4593, -0.499]","[0.0, 0.3333, 0.5, 0.6667, 0.8333, 1.0]",0.5767899801299368,0.42321001987006324,2722,0.4118295371050698,-0.4893240264511388,-1.4306237366303272,1.2561645848640703,-1.8203122703894192,76.92307692307693,1.0,0.0038602546420090553,0.04234460273541101,True
calendars,ALL,level_pct,30,13,10,121363,-0.25230956207346683,0.20132448847308096,-3.9631189312495114,-0.37709177281274386,-0.1275273513341898,1.5008925426820086,1.4908925426820085,-0.7,"[0.9487, 0.5251, 0.9417, 0.5873, -0.5521]","[0.0, 0.3333, 0.5, 0.6364, 0.8333, 1.0]",0.5761991076408254,0.4238008923591746,2315,0.44924406047516197,-0.398561555075594,-1.1573735018419227,1.3869114470842332,-2.032730021598272,76.92307692307693,1.0,0.003288709177616744,0.039464510131400926,True
cracks,ALL,z_10,20,16,13,28895,0.008270660457579465,0.09312148611471299,0.3202299663154074,-0.04235075603062445,0.058892076945783384,-0.47639299671084356,-0.5063929967108436,0.8999999999999998,"[0.5213, 0.6959, 0.8985, 0.8306, 0.9977]","[-2.7549, -1.1089, -0.293, 0.5982, 1.2652, 2.7978]",0.47833935018050544,0.5216606498194946,1429,0.5171448565430371,0.22419874037788662,0.4754363673321268,2.2951294611616513,-2.0258222533240033,5.33716610525679,0.6153846153846154,0.7543012804785777,0.8398406009452206,False
cracks,ALL,z_10,25,16,13,27448,-0.015345418559104039,0.07134404654261221,-0.7755194180815036,-0.05412848404345914,0.023437646925251056,-0.22110320014197093,-0.25110320014197096,0.7,"[0.8105, 0.9154, 1.3559, 1.0096, 1.0316]","[-2.7549, -1.1142, -0.2988, 0.5915, 1.2632, 2.7978]",0.4820508183380052,0.5179491816619948,1135,0.507488986784141,0.09599118942731287,0.12867371707641725,2.5326784140969165,-2.3859207048458155,9.693992726018795,0.46153846153846156,0.4530456131121616,0.6116115777014182,False
cracks,ALL,z_10,30,16,13,26003,-0.03944118200695406,0.07195636717446725,-1.976297715894708,-0.07855710877845905,-0.0003252552354490734,-0.09836564626934352,-0.12836564626934352,0.09999999999999999,"[0.9956, 1.2717, 1.6763, 1.2552, 1.0939]","[-2.7549, -1.1163, -0.3009, 0.5857, 1.2598, 2.7978]",0.4875142966069386,0.5124857033930614,930,0.4978494623655914,0.2008279569892473,0.3177469420882466,2.8524408602150544,-2.6235913978494625,28.821008356797822,0.5384615384615384,0.07156549533796905,0.24970646575218802,False
cracks,ALL,z_20,20,16,13,26003,0.0028851526908642267,0.11718547846506891,0.08877009421909482,-0.06081759905047043,0.06658790443219889,-0.21180120824434034,-0.24180120824434034,0.49999999999999994,"[0.6171, 0.673, 0.8799, 0.6473, 0.8289]","[-3.5449, -1.1287, -0.2312, 0.6299, 1.3742, 3.896]",0.47212414049433193,0.5278758595056681,1238,0.4765751211631664,0.020088852988691452,0.006098533510743086,2.094555735056543,-2.1833441033925687,1.479501570318247,0.6153846153846154,0.9307289316861026,0.9619016710248717,False
cracks,ALL,z_20,25,15,12,22956,-0.024232756652789757,0.10243664782085304,-0.8194794855741122,-0.08219174632315711,0.033726233017577587,-0.006186744498937857,-0.036186744498937856,0.3,"[0.7654, 0.8112, 1.3264, 0.912, 0.7716]","[-3.5449, -1.1364, -0.2435, 0.6229, 1.3721, 3.896]",0.48109133045401875,0.5189086695459812,910,0.43846153846153846,-0.6193516483516482,-1.1055974526589079,2.002505494505494,-2.8641648351648343,10.926393140988163,0.5,0.42991098723357224,0.5877264129269089,False
cracks,ALL,z_20,30,15,12,21636,-0.07206975902361487,0.12020548080115395,-2.0769183482513585,-0.1400824123882572,-0.004057105658972535,0.13781802927544418,0.10781802927544418,-0.09999999999999999,"[0.9574, 1.0206, 1.6596, 1.1095, 0.8196]","[-3.5449, -1.1368, -0.2467, 0.6227, 1.3712, 3.896]",0.48563764390298425,0.5143623560970157,744,0.4543010752688172,-0.6603629032258064,-0.9713037593397269,2.222405913978495,-3.1949193548387096,27.692244643351444,0.5,0.06202748522772628,0.2386197308082371,False
cracks,ALL,z_50,20,15,11,16393,-0.08553115873250586,0.11962968350998393,-2.3712740272891972,-0.1562277839164607,-0.014834533548551021,0.4561084045200216,0.42610840452002163,-0.8999999999999998,"[0.8287, 0.9895, 0.7447, 0.6427, 0.3726]","[-4.7969, -1.0926, -0.1579, 0.7253, 1.4723, 4.7469]",0.509820788530466,0.490179211469534,704,0.5170454545454546,-0.17444602272727272,-0.3740846310635539,2.001505681818182,-2.342428977272727,39.52123378815329,0.6363636363636364,0.03919191725380644,0.18326890467539628,False
cracks,ALL,z_50,25,15,11,15115,-0.12004132022934716,0.1365472607101921,-2.915708572027961,-0.20073559465262247,-0.03934704580607186,0.6686466546207492,0.6386466546207492,-0.6,"[0.9958, 1.1074, 1.1772, 0.9461, 0.3271]","[-4.7969, -1.0999, -0.1631, 0.7285, 1.4712, 4.7469]",0.5261759649945303,0.47382403500546966,574,0.4965156794425087,-0.5060801393728224,-0.5775729926682415,2.20095818815331,-2.862264808362369,62.47946940059917,0.8181818181818182,0.01541331476139224,0.10632263361145175,False
cracks,ALL,z_50,30,15,11,13863,-0.14761028406000276,0.15632833032550128,-3.1316647878567294,-0.23999442360119855,-0.055226144518806974,0.7178352804700365,0.6878352804700365,-0.6,"[1.13, 1.3642, 1.6826, 1.0615, 0.4121]","[-4.7969, -1.1092, -0.1614, 0.7337, 1.469, 4.7469]",0.5259751320047692,0.4740248679952308,467,0.5053533190578159,-0.312933618843683,-0.35476196916226616,2.439164882226981,-2.8472591006423986,64.28571428571429,0.8181818181818182,0.0106602550136565,0.08373145756181105,True
cracks,ALL,pctb_20_2,20,16,13,26003,0.0028851526908642267,0.11718547846506891,0.08877009421909482,-0.06081759905047043,0.06658790443219889,-0.21180120824434034,-0.24180120824434034,0.49999999999999994,"[0.6171, 0.673, 0.8799, 0.6473, 0.8289]","[-0.3862, 0.2178, 0.4422, 0.6575, 0.8435, 1.474]",0.47212414049433193,0.5278758595056681,1238,0.4765751211631664,0.020088852988691452,0.006098533510743086,2.094555735056543,-2.1833441033925687,1.479501570318247,0.6153846153846154,0.9307289316861026,0.9619016710248717,False
cracks,ALL,pctb_20_2,25,15,12,22956,-0.024232756652789757,0.10243664782085304,-0.8194794855741122,-0.08219174632315711,0.033726233017577587,-0.006186744498937857,-0.036186744498937856,0.3,"[0.7654, 0.8112, 1.3264, 0.912, 0.7716]","[-0.3862, 0.2159, 0.4391, 0.6557, 0.843, 1.474]",0.48109133045401875,0.5189086695459812,910,0.43846153846153846,-0.6193516483516482,-1.1055974526589079,2.002505494505494,-2.8641648351648343,10.926393140988163,0.5,0.42991098723357224,0.5877264129269089,False
cracks,ALL,pctb_20_2,30,15,12,21636,-0.07206975902361487,0.12020548080115395,-2.0769183482513585,-0.1400824123882572,-0.004057105658972535,0.13781802927544418,0.10781802927544418,-0.09999999999999999,"[0.9574, 1.0206, 1.6596, 1.1095, 0.8196]","[-0.3862, 0.2158, 0.4383, 0.6557, 0.8428, 1.474]",0.48563764390298425,0.5143623560970157,744,0.4543010752688172,-0.6603629032258064,-0.9713037593397269,2.222405913978495,-3.1949193548387096,27.692244643351444,0.5,0.06202748522772628,0.2386197308082371,False
cracks,ALL,pctb_10_1_5,20,16,13,28895,0.008270660457579465,0.09312148611471299,0.3202299663154074,-0.04235075603062445,0.058892076945783384,-0.47639299671084356,-0.5063929967108436,0.8999999999999998,"[0.5213, 0.6959, 0.8985, 0.8306, 0.9977]","[-0.4183, 0.1304, 0.4023, 0.6994, 0.9217, 1.4326]",0.47833935018050544,0.5216606498194946,1429,0.5171448565430371,0.22419874037788662,0.4754363673321268,2.2951294611616513,-2.0258222533240033,5.33716610525679,0.6153846153846154,0.7543012804785777,0.8398406009452206,False
cracks,ALL,pctb_10_1_5,25,16,13,27448,-0.015345418559104039,0.07134404654261221,-0.7755194180815036,-0.05412848404345914,0.023437646925251056,-0.22110320014197093,-0.25110320014197096,0.7,"[0.8105, 0.9154, 1.3559, 1.0096, 1.0316]","[-0.4183, 0.1286, 0.4004, 0.6972, 0.9211, 1.4326]",0.4820508183380052,0.5179491816619948,1135,0.507488986784141,0.09599118942731287,0.12867371707641725,2.5326784140969165,-2.3859207048458155,9.693992726018795,0.46153846153846156,0.4530456131121616,0.6116115777014182,False
cracks,ALL,pctb_10_1_5,30,16,13,26003,-0.03944118200695406,0.07195636717446725,-1.976297715894708,-0.07855710877845905,-0.0003252552354490734,-0.09836564626934352,-0.12836564626934352,0.09999999999999999,"[0.9956, 1.2717, 1.6763, 1.2552, 1.0939]","[-0.4183, 0.1279, 0.3997, 0.6952, 0.9199, 1.4326]",0.4875142966069386,0.5124857033930614,930,0.4978494623655914,0.2008279569892473,0.3177469420882466,2.8524408602150544,-2.6235913978494625,28.821008356797822,0.5384615384615384,0.07156549533796905,0.24970646575218802,False
cracks,ALL,keltner_dist_20,20,16,13,26003,-0.02915037944349998,0.11623112035374492,-0.9042603001923506,-0.0923343362058465,0.03403357731884654,0.1646598147362257,0.1346598147362257,-0.7,"[0.8092, 0.6662, 0.6476, 0.7092, 0.6445]","[-7.824, -1.8786, -0.3415, 0.992, 2.5429, 8.541]",0.4823388361154662,0.5176611638845339,1177,0.4715378079864061,-0.421588785046729,-0.8429934555070202,1.8369753610875106,-2.441036533559898,13.187129377805112,0.5384615384615384,0.38365220142952106,0.5524591700585103,False
cracks,ALL,keltner_dist_20,25,15,12,22956,-0.057386621451436026,0.10400688478002387,-1.9113454698472012,-0.11623405631825079,0.0014608134153787297,0.36663430197851,0.33663430197850996,-0.3,"[0.9977, 0.7562, 0.9591, 1.1218, 0.6311]","[-7.824, -1.8913, -0.3583, 0.9844, 2.5425, 8.541]",0.49424445374633735,0.5057555462536627,888,0.47635135135135137,-0.3779842342342343,-0.6558260516857141,2.146768018018018,-2.696914414414414,33.9794750195058,0.6666666666666666,0.08235265465026617,0.25779961455735495,False
cracks,ALL,keltner_dist_20,30,15,12,21636,-0.0935189717717212,0.10207631530794926,-3.173696270120096,-0.15127408413023222,-0.03576385941321016,0.4545454507900253,0.42454545079002526,-0.09999999999999999,"[1.1687, 0.8804, 1.3087, 1.4289, 0.7141]","[-7.824, -1.8939, -0.3618, 0.9807, 2.536, 8.541]",0.4959610490206927,0.5040389509793073,729,0.4842249657064472,-0.4549108367626886,-0.6345384126677492,2.4321262002743484,-3.056241426611797,66.66666666666667,0.8333333333333334,0.008860085741666933,0.07180138918100404,True
cracks,ALL,rsi_2,20,16,13,30932,0.010704932858313514,0.07691928799642628,0.5017881122722029,-0.031108868403906604,0.052518734120533636,-0.31885577928083597,-0.348855779280836,0.8999999999999998,"[0.7949, 0.8262, 1.0546, 0.8667, 1.1138]","[0.0, 17.4633, 40.9925, 65.4553, 86.2185, 100.0]",0.4760664278736568,0.5239335721263432,1550,0.4864516129032258,-0.01881290322580643,-0.05785247167160686,2.2100064516129034,-2.2326774193548387,7.317743303969625,0.5384615384615384,0.6248960008795229,0.7519639899163061,False
cracks,ALL,rsi_2,25,16,13,29475,-0.007162256994422681,0.05585891374572285,-0.4623055320945787,-0.03752750840178968,0.02320299441294432,-0.0267882002094455,-0.0567882002094455,0.09999999999999999,"[1.1263, 1.2266, 1.0651, 1.1695, 1.1531]","[0.0, 17.4166, 40.9342, 65.4002, 86.2003, 100.0]",0.48379926476874413,0.5162007352312559,1232,0.502435064935065,0.13936688311688314,0.2799816430054373,2.6264042207792206,-2.404935064935065,5.778819151182234,0.46153846153846156,0.6521321733488717,0.773959062875584,False
cracks,ALL,rsi_2,30,16,13,28026,-0.02846593659612603,0.050187967480915384,-2.045019935116274,-0.055748426497739034,-0.0011834466945130316,0.23659383648835774,0.20659383648835775,-0.49999999999999994,"[1.4514, 1.5477, 1.2981, 1.5188, 1.2148]","[0.0, 17.3787, 40.901, 65.3949, 86.1656, 100.0]",0.48212351029252437,0.5178764897074757,1011,0.5074183976261127,0.2946191889218596,0.4661520322082156,2.991424332344214,-2.6130069238377844,34.083665585271234,0.6153846153846154,0.06342673466788373,0.2386197308082371,False
cracks,ALL,rsi_14,20,16,13,27448,-0.052879787688316915,0.0984274755802214,-1.9370687383979652,-0.10638557290625361,0.0006259975296197887,0.27716431528805063,0.24716431528805063,-0.8999999999999998,"[0.8138, 0.7281, 0.7811, 0.7263, 0.5367]","[3.492, 40.7989, 48.8896, 55.6737, 63.6318, 99.0485]",0.48768225238813473,0.5123177476118652,1200,0.4816666666666667,-0.3552499999999999,-0.6698991211378056,1.9258833333333334,-2.410483333333333,44.3911585882867,0.8461538461538461,0.07663388399572153,0.25779961455735495,False
cracks,ALL,rsi_14,25,16,13,26003,-0.07998847183324612,0.08402975475849245,-3.4321477846706268,-0.12566756685747388,-0.03430937680901835,0.5004914556757049,0.47049145567570483,-0.49999999999999994,"[1.0529, 0.8942, 1.0895, 0.9468, 0.5524]","[3.492, 40.6417, 48.8302, 55.7097, 63.7541, 99.0485]",0.49652869320678444,0.5034713067932155,969,0.49019607843137253,-0.3409907120743033,-0.4942329844593455,2.1680185758513937,-2.7455108359133122,75.0,0.9230769230769231,0.004965929870624494,0.04739875901806062,True
cracks,ALL,rsi_14,30,15,12,22956,-0.09853336332416884,0.08504999749878109,-4.013281517628502,-0.14665492949565714,-0.05041179715268054,0.5512748355409003,0.5212748355409003,-0.09999999999999999,"[1.1845, 1.0984, 1.3419, 1.4097, 0.6332]","[3.492, 40.5179, 48.8247, 55.7753, 63.8462, 99.0485]",0.493020493020493,0.506979506979507,755,0.4847682119205298,-0.44356291390728453,-0.6633506232738696,2.420066225165563,-3.007562913907285,73.33333333333333,0.9166666666666666,0.002039378206595837,0.02669731470452732,True
cracks,ALL,rsi_div_14,20,14,11,8010,0.047542358985106906,0.1434850219092621,1.098931193680244,-0.03725187030485082,0.13233658827506461,-0.1318390654084668,-0.1618390654084668,0.3,"[0.9012, 0.768, 1.0712, 0.838, 1.033]","[-4.1405, -0.6508, -0.2133, 0.1805, 0.6132, 2.9442]",0.49809160305343514,0.5019083969465649,341,0.4398826979472141,-0.6050733137829911,-0.7541134094775057,1.7743108504398826,-2.7338123167155426,15.699017052574911,0.5454545454545454,0.2975508591122873,0.4731949694479836,False
cracks,ALL,rsi_div_14,25,14,11,7255,0.08415292603852073,0.15707353976963975,1.7768981401299606,-0.008671604141603784,0.17697745621864525,-0.38505426189196656,-0.4150542618919666,0.8999999999999998,"[1.1312, 0.9233, 1.2595, 1.2742, 1.5162]","[-4.1405, -0.6397, -0.2164, 0.1787, 0.609, 2.9442]",0.48243001786777845,0.5175699821322215,284,0.5035211267605634,-0.5616901408450704,-0.5510375569701353,2.117042253521127,-2.901830985915493,25.38425914471372,0.5454545454545454,0.10595948776080913,0.29031574312071373,False
cracks,ALL,rsi_div_14,30,14,11,6584,0.1133919750108324,0.1758309937546388,2.138864299846255,0.009482497893837621,0.21730145212782717,-0.9207655193611375,-0.9507655193611375,0.7999999999999999,"[1.2741, 1.055, 1.6862, 1.4572, 2.1948]","[-4.1405, -0.6385, -0.2199, 0.1659, 0.6033, 2.9442]",0.48099606815203144,0.5190039318479686,223,0.4977578475336323,-0.4942152466367712,-0.34177799972160905,2.378565022421525,-3.143946188340807,35.647738330770906,0.6363636363636364,0.0581461839278487,0.2386197308082371,False
cracks,ALL,macd_div,20,14,11,6463,0.06946840462914536,0.17225441455881738,1.3375601056702762,-0.03232744925130032,0.17126425850959104,-0.3394165586632676,-0.3694165586632676,0.09999999999999999,"[1.0055, 1.0639, 0.7983, 0.6374, 1.345]","[-3.7376, -0.5841, -0.1969, 0.1588, 0.5462, 2.4272]",0.48168908819133033,0.5183109118086697,324,0.49382716049382713,-0.38388888888888884,-0.41419814884089756,1.882253086419753,-2.35,19.10800150957537,0.5454545454545454,0.21066424828296004,0.3956824141662554,False
cracks,ALL,macd_div,25,14,11,5905,0.03652284006515935,0.20075228646942353,0.6033931613164594,-0.08211417990293494,0.15515986003325366,-0.21970584724194575,-0.24970584724194575,0.09999999999999999,"[1.2742, 1.4599, 1.1316, 0.8738, 1.4939]","[-3.3582, -0.5767, -0.1886, 0.1623, 0.5485, 2.2423]",0.4890811701689328,0.5109188298310672,244,0.47540983606557374,-0.4369672131147541,-0.30230664041977234,2.06,-2.741475409836066,5.7466015363472325,0.36363636363636365,0.5596836997049041,0.7111275243309368,False
cracks,ALL,macd_div,30,14,11,5412,0.03037339512577594,0.20885894300088945,0.48232148355255894,-0.09305435270754986,0.15380114295910174,-0.6543602278911711,-0.6843602278911711,0.3,"[1.3546, 1.746, 1.36, 1.2151, 2.0089]","[-3.3582, -0.5756, -0.1872, 0.1645, 0.5486, 2.2423]",0.49000908265213444,0.5099909173478656,208,0.4567307692307692,-0.5496153846153846,-0.41596299998004577,2.310769230769231,-3.092163461538462,5.741922423244749,0.45454545454545453,0.6399607209326037,0.763710031610179,False
cracks,ALL,mom_decel_10,20,16,13,27159,0.028283540221192546,0.06018105858558935,1.694515798091609,-0.004431255885146507,0.0609983363275316,-0.5468649945503951,-0.5768649945503951,0.8999999999999998,"[0.6648, 0.7832, 0.697, 0.9653, 1.2116]","[-21.5677, -3.2624, -1.0025, 1.0366, 3.4423, 16.9734]",0.4828576900976824,0.5171423099023176,1306,0.49310872894333846,0.0030474732006125715,0.17354620008886554,2.1114241960183766,-2.153116385911179,31.77217121421767,0.6923076923076923,0.11593825655110278,0.30793690447127153,False
cracks,ALL,mom_decel_10,25,16,13,25715,0.017671146453203137,0.042202991666663345,1.5097087224644825,-0.005270661150410933,0.04061295405681721,-0.25427904274322244,-0.28427904274322247,0.6,"[1.0182, 1.0012, 0.8578, 1.0829, 1.2724]","[-20.6549, -3.2582, -0.9985, 1.0312, 3.4357, 16.9734]",0.4858332487051894,0.5141667512948106,1052,0.49619771863117873,-0.18435361216730037,-0.2735009524159565,2.3432509505703423,-2.535684410646388,28.30703854620905,0.6923076923076923,0.15699112212200303,0.3437318033367158,False
cracks,ALL,mom_decel_10,30,15,12,22692,0.0015416056510268034,0.05294793686088669,0.10085905027155781,-0.02841650983664807,0.031499721138701677,-0.10954258203900324,-0.13954258203900324,0.09999999999999999,"[1.2898, 1.2649, 1.0359, 1.166, 1.3993]","[-14.2302, -3.2733, -1.0185, 0.9933, 3.3982, 16.9734]",0.49137534498620056,0.5086246550137994,814,0.48525798525798525,-0.15743243243243232,-0.3066834932113556,2.735675675675676,-2.6961916461916458,1.793049782605472,0.6666666666666666,0.921477225620939,0.9569186573755905,False
cracks,ALL,er_drop_20,20,15,12,22692,-0.0166429720209042,0.06712993077721083,-0.8588262432393069,-0.05462530595370975,0.021339361911901347,0.12385730061478806,0.09385730061478806,-0.09999999999999999,"[0.9325, 0.7328, 0.5777, 0.7651, 0.8086]","[-0.7776, -0.1378, -0.041, 0.036, 0.1347, 0.701]",0.5171353251318102,0.48286467486818985,1107,0.5230352303523035,0.24829268292682927,0.5630482492155346,2.240867208672087,-2.107380307136405,13.359519339278108,0.5833333333333334,0.40876157396577956,0.57232330980663,False
cracks,ALL,er_drop_20,25,15,12,21373,-0.05085781922959809,0.06287376891387626,-2.802069237760494,-0.08643200288884302,-0.015283635570353157,0.701220431090941,0.671220431090941,-0.8999999999999998,"[1.2636, 0.9216, 0.6561, 0.8161, 0.5624]","[-0.7776, -0.1372, -0.0403, 0.0368, 0.1353, 0.701]",0.5173137460650578,0.48268625393494224,886,0.48758465011286684,0.061106094808126434,0.1370003793036585,2.407426636568849,-2.5048645598194135,62.26820528356654,0.8333333333333334,0.01721094812292867,0.10632263361145175,False
cracks,ALL,er_drop_20,30,15,12,20058,-0.09788243803687084,0.1880172127706664,-1.8034237754110902,-0.2042631906741897,0.008498314600448004,0.9830688261927579,0.9530688261927579,-0.7,"[1.7219, 1.2515, 0.6571, 1.0061, 0.7388]","[-0.7776, -0.1376, -0.041, 0.0361, 0.1344, 0.701]",0.5178304239401497,0.48216957605985034,730,0.5246575342465754,0.2633835616438357,0.3950616249688078,2.827383561643835,-2.5639178082191783,44.08369228782664,0.9166666666666666,0.09874997056988138,0.2788234463149592,False
cracks,ALL,vol_ratio,20,15,11,16135,0.02987069817505615,0.13340599116761184,0.7426195570792858,-0.04896720457742862,0.10870860092754092,-0.0790395843999443,-0.1090395843999443,0.39999999999999997,"[0.5028, 0.6192, 0.6973, 1.2006, 0.5818]","[0.183, 0.7225, 0.8827, 1.0285, 1.2149, 2.2927]",0.4827835648148148,0.5172164351851851,749,0.4886515353805073,0.12862483311081438,0.23790517765140945,2.2989986648865157,-2.1049132176234977,12.376992617988098,0.6363636363636364,0.4747949894844564,0.6291761823843104,False
cracks,ALL,vol_ratio,25,15,11,14863,0.040218324522417116,0.12249966754279568,1.0888935032497715,-0.032174352841051294,0.11261100188588552,-0.0740360792631446,-0.10403607926314459,0.6,"[0.7316, 0.6884, 0.9375, 1.4857, 0.8057]","[0.183, 0.721, 0.8813, 1.0256, 1.2116, 2.2927]",0.4890911944749647,0.5109088055250353,577,0.511265164644714,0.09282495667244367,0.026454501671821635,2.547746967071057,-2.390987868284229,18.148225054162857,0.6363636363636364,0.3017460501897639,0.47588209988066554,False
cracks,ALL,vol_ratio,30,14,11,13617,0.044243577343636646,0.11767342205293466,1.2470049980011801,-0.025296971196687452,0.11378412588396075,-0.0415911269217063,-0.0715911269217063,0.6,"[0.9771, 0.7524, 1.1588, 1.662, 1.0187]","[0.183, 0.719, 0.8792, 1.024, 1.2108, 2.2927]",0.4955935717988595,0.5044064282011405,478,0.50418410041841,-0.0072803347280335105,0.028626631555655396,2.793033472803347,-2.817384937238493,17.81435711430257,0.5454545454545454,0.24081132850161852,0.42963105703255705,False
cracks,ALL,er_20,20,16,13,25715,0.018303360884091895,0.08476149237640876,0.7785812204420662,-0.02777351124037456,0.06438023300855836,-0.3692995933973375,-0.39929959339733745,0.8999999999999998,"[0.4606, 0.6017, 0.7605, 0.7578, 0.8299]","[0.0, 0.077, 0.1549, 0.2442, 0.365, 0.9196]",0.4738095238095238,0.5261904761904762,1252,0.5247603833865815,0.0698242811501597,0.17137825803921503,2.157492012779553,-2.0483865814696487,12.976353674034439,0.6153846153846154,0.4513066255827195,0.6116115777014182,False
cracks,ALL,er_20,25,15,12,22692,0.0037698662784675066,0.09319933991619922,0.1401211626159038,-0.04896262443066728,0.0565023569876023,-0.2985819560780758,-0.32858195607807583,0.6,"[0.6677, 0.762, 1.1264, 1.0172, 0.9662]","[0.0, 0.0774, 0.1554, 0.2447, 0.3652, 0.9196]",0.4711900915455035,0.5288099084544965,925,0.5232432432432432,0.27781621621621616,0.5164830173437871,2.6057189189189187,-2.2251135135135134,1.8682821682120507,0.5,0.8910970563060633,0.9343541949616975,False
cracks,ALL,er_20,30,15,12,21373,0.026086620578704377,0.107440442482079,0.8410864884072748,-0.03470353244239882,0.08687677359980758,-0.40456456951293085,-0.4345645695129309,0.7999999999999999,"[0.8505, 0.8469, 1.2492, 1.1204, 1.255]","[0.0, 0.0771, 0.1554, 0.2447, 0.3657, 0.9196]",0.4634034766697164,0.5365965233302836,763,0.5373525557011796,0.3366841415465269,0.637367694101338,2.863787680209698,-2.4793446920052427,13.083567597446496,0.5833333333333334,0.4182082965256664,0.5809195630195751,False
