family,date,contract,feature,side,pnl,cum_pnl
semestral,2017-12-15,CLH2018-CLU2018,rsi_div_14,-1.0,-0.4349999999999946,-0.22500000000005882
semestral,2017-12-18,CLG2018-CLQ2018,rsi_div_14,-1.0,-0.4350000000000017,-0.6600000000000605
semestral,2017-12-26,CLJ2018-CLV2018,rsi_div_14,-1.0,-0.8950000000000026,-1.5550000000000632
semestral,2018-02-18,CLM2018-CLZ2018,rsi_div_14,-1.0,0.20499999999999885,-1.3500000000000645
semestral,2018-03-02,CLN2018-CLF2019,rsi_div_14,-1.0,0.3449999999999994,-1.0050000000000652
semestral,2018-03-07,CLK2018-CLX2018,rsi_div_14,-1.0,0.13499999999999857,-0.8700000000000666
semestral,2018-03-15,CLU2018-CLH2019,rsi_div_14,-1.0,-1.6750000000000036,-2.54500000000007
semestral,2018-03-20,CLM2018-CLZ2018,rsi_div_14,-1.0,-0.2449999999999969,-2.790000000000067
semestral,2018-05-09,CLN2018-CLF2019,rsi_div_14,-1.0,1.7750000000000064,-1.0150000000000607
semestral,2018-05-21,CLQ2018-CLG2019,rsi_div_14,-1.0,-0.9650000000000029,-1.9800000000000635
semestral,2018-05-21,CLU2018-CLH2019,rsi_div_14,-1.0,0.6149999999999954,-1.3650000000000682
semestral,2018-06-21,CLZ2018-CLM2019,rsi_div_14,-1.0,0.22500000000000198,-1.1400000000000663
semestral,2018-06-21,CLU2018-CLH2019,rsi_div_14,-1.0,-0.6850000000000017,-1.8250000000000681
semestral,2018-08-24,CLX2018-CLK2019,rsi_div_14,-1.0,0.8649999999999954,-0.9600000000000727
semestral,2018-08-27,CLF2019-CLN2019,rsi_div_14,-1.0,0.6550000000000017,-0.305000000000071
semestral,2018-09-19,CLZ2018-CLM2019,rsi_div_14,-1.0,1.4750000000000092,1.1699999999999382
semestral,2018-09-23,CLG2019-CLQ2019,rsi_div_14,-1.0,1.2550000000000103,2.4249999999999483
semestral,2018-09-28,CLH2019-CLU2019,rsi_div_14,-1.0,1.8050000000000004,4.229999999999949
semestral,2019-05-13,CLZ2019-CLM2020,rsi_div_14,-1.0,1.445000000000008,5.674999999999957
semestral,2019-05-22,CLQ2019-CLG2020,rsi_div_14,-1.0,0.2350000000000071,5.909999999999965
semestral,2019-05-29,CLU2019-CLH2020,rsi_div_14,-1.0,-0.13499999999999746,5.7749999999999675
semestral,2019-06-20,CLV2019-CLJ2020,rsi_div_14,-1.0,1.6349999999999987,7.409999999999966
semestral,2019-06-21,CLZ2019-CLM2020,rsi_div_14,-1.0,0.2650000000000011,7.674999999999968
semestral,2019-06-26,CLX2019-CLK2020,rsi_div_14,-1.0,0.10500000000000455,7.779999999999973
semestral,2019-08-12,CLF2020-CLN2020,rsi_div_14,-1.0,-2.175000000000004,5.6049999999999685
semestral,2019-10-23,CLH2020-CLU2020,rsi_div_14,-1.0,-0.5450000000000012,5.059999999999968
semestral,2019-10-23,CLM2020-CLZ2020,rsi_div_14,-1.0,-0.5650000000000043,4.494999999999964
semestral,2019-10-24,CLG2020-CLQ2020,rsi_div_14,-1.0,-0.13499999999999746,4.359999999999967
semestral,2019-10-25,CLF2020-CLN2020,rsi_div_14,-1.0,0.46500000000000397,4.824999999999971
semestral,2019-12-09,CLJ2020-CLV2020,rsi_div_14,-1.0,0.2650000000000011,5.089999999999972
semestral,2019-12-13,CLK2020-CLX2020,rsi_div_14,-1.0,-0.1649999999999986,4.924999999999974
semestral,2020-01-17,CLM2020-CLZ2020,rsi_div_14,-1.0,2.3950000000000036,7.319999999999977
semestral,2020-04-16,CLQ2020-CLG2021,rsi_div_14,1.0,0.9149999999999997,8.234999999999976
semestral,2020-04-17,CLU2020-CLH2021,rsi_div_14,1.0,0.994999999999998,9.229999999999974
semestral,2020-04-19,CLN2020-CLF2021,rsi_div_14,1.0,2.645,11.874999999999973
semestral,2020-04-20,CLZ2020-CLM2021,rsi_div_14,1.0,0.7850000000000042,12.659999999999977
semestral,2020-05-28,CLZ2020-CLM2021,rsi_div_14,1.0,0.8949999999999966,13.554999999999973
semestral,2020-06-23,CLF2021-CLN2021,rsi_div_14,1.0,-0.6550000000000077,12.899999999999965
semestral,2020-10-02,CLG2021-CLQ2021,rsi_div_14,1.0,0.4050000000000017,13.304999999999966
semestral,2020-10-02,CLZ2020-CLM2021,rsi_div_14,1.0,-0.47500000000000087,12.829999999999965
semestral,2020-10-29,CLH2021-CLU2021,rsi_div_14,1.0,1.8550000000000046,14.684999999999969
semestral,2020-10-29,CLJ2021-CLV2021,rsi_div_14,1.0,1.675000000000005,16.359999999999975
semestral,2021-02-01,CLK2021-CLX2021,rsi_div_14,-1.0,-1.034999999999996,15.324999999999978
semestral,2021-02-01,CLM2021-CLZ2021,rsi_div_14,-1.0,-0.9949999999999969,14.32999999999998
semestral,2021-03-09,CLK2021-CLX2021,rsi_div_14,-1.0,1.655000000000009,15.984999999999989
semestral,2021-03-16,CLM2021-CLZ2021,rsi_div_14,-1.0,1.235,17.219999999999988
semestral,2021-03-19,CLN2021-CLF2022,rsi_div_14,-1.0,-0.015,17.204999999999988
semestral,2021-03-19,CLZ2021-CLM2022,rsi_div_14,-1.0,-0.27500000000000513,16.929999999999982
semestral,2021-03-28,CLU2021-CLH2022,rsi_div_14,-1.0,-0.22499999999999376,16.704999999999988
semestral,2021-04-14,CLQ2021-CLG2022,rsi_div_14,-1.0,-0.22499999999999376,16.479999999999993
semestral,2021-04-18,CLM2021-CLZ2021,rsi_div_14,-1.0,0.08500000000000142,16.564999999999994
semestral,2021-04-20,CLN2021-CLF2022,rsi_div_14,-1.0,0.4349999999999957,16.99999999999999
semestral,2021-05-24,CLN2021-CLF2022,rsi_div_14,-1.0,-1.554999999999999,15.44499999999999
semestral,2021-05-25,CLU2021-CLH2022,rsi_div_14,-1.0,-1.285000000000003,14.159999999999986
semestral,2021-05-31,CLV2021-CLJ2022,rsi_div_14,-1.0,-1.9349999999999945,12.22499999999999
semestral,2021-07-21,CLZ2021-CLM2022,rsi_div_14,-1.0,1.3050000000000004,13.52999999999999
semestral,2021-07-21,CLU2021-CLH2022,rsi_div_14,-1.0,2.1450000000000036,15.674999999999994
semestral,2021-07-23,CLV2021-CLJ2022,rsi_div_14,-1.0,1.7449999999999768,17.41999999999997
semestral,2021-08-01,CLX2021-CLK2022,rsi_div_14,-1.0,1.8750000000000007,19.29499999999997
semestral,2021-08-27,CLZ2021-CLM2022,rsi_div_14,-1.0,-0.8450000000000125,18.449999999999957
semestral,2021-08-29,CLF2022-CLN2022,rsi_div_14,-1.0,0.12500000000000056,18.574999999999957
semestral,2021-08-31,CLH2022-CLU2022,rsi_div_14,-1.0,-1.104999999999989,17.469999999999967
semestral,2021-08-31,CLX2021-CLK2022,rsi_div_14,-1.0,-1.6550000000000147,15.814999999999952
semestral,2021-09-02,CLM2022-CLZ2022,rsi_div_14,-1.0,-1.034999999999996,14.779999999999955
semestral,2021-09-10,CLG2022-CLQ2022,rsi_div_14,-1.0,-1.814999999999997,12.964999999999957
semestral,2021-11-18,CLG2022-CLQ2022,rsi_div_14,-1.0,1.204999999999999,14.169999999999956
semestral,2021-11-29,CLJ2022-CLV2022,rsi_div_14,-1.0,-1.265,12.904999999999955
semestral,2021-11-29,CLK2022-CLX2022,rsi_div_14,-1.0,-0.9549999999999835,11.94999999999997
semestral,2021-12-19,CLG2022-CLQ2022,rsi_div_14,-1.0,-4.395000000000009,7.5549999999999615
semestral,2021-12-19,CLH2022-CLU2022,rsi_div_14,-1.0,-2.6149999999999944,4.9399999999999675
semestral,2021-12-20,CLN2022-CLF2023,rsi_div_14,-1.0,-2.3550000000000035,2.584999999999964
